# Batch 25 - jpmedia: Japanese regional media and public social surfaces.
# Regional dailies (RSS where it exists, otherwise the article-list page scanned for
# article anchors), local TV (station RSS, WordPress REST, and the JNN/NNN network
# sites that now host the affiliates' bulletins), industry trade papers, press-release
# wires, Japanese Mastodon and Misskey servers' public timelines, Japanese-language
# Wikimedia projects other than ja.wikipedia (which is already registered), Doorkeeper
# events, and community FM stations.
# Harvested by: feed autodiscovery (<link rel=alternate>) plus /rss, /feed, /rss.xml and
# /wp-json/wp/v2/posts on ~230 hosts; direct probes of ~330 URLs; every row below was
# fetched with curl on 2026-08-29 and the record count seen is stated in its description.
# Pivot rows ({q}) were also asked about an impossible entity and kept only when the answer
# shrank to nothing (house rule 4d).
# Probed ~560 URLs / hosts: kept 136 rows; everything else is in docs/rejected-sources-batch25-jpmedia.tsv.
# Not expressible / not found: Mastodon and Misskey cursor paging (max_id / untilId) - each
# timeline row takes the current window only; connpass (API key), Peatix (no API), Yahoo
# Chiebukuro, livedoor, kokuchpro, TECH PLAY (bot walls); jp.indeed RSS, real-estate and
# vehicle listing feeds (none exist without a key); obituary and school-alumni pages (no
# public list endpoints found); kairanban archives (municipal hosts are already in the tree).
# Pipe-delimited. Columns: id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts
JP25_JPMEDIA_SANKEI_TOP|xml|any|media|news-article|japan,news,sankei,national,top|https://www.sankei.com|Sankei Shimbun RSS - top|産経新聞 RSS top|https://www.sankei.com/arc/outboundfeeds/rss/?outputType=xml|https://www.sankei.com/arc/outboundfeeds/rss/?outputType=xml|Sankei Shimbun's Arc outbound RSS for the top section, fetched with 58-100 items per read carrying title, description, pubDate and a guid. The link element is emitted as null/article/... by the upstream, so the record is keyed on the guid and the article path must be prefixed with the portal by the consumer. Sankei is one of the five national dailies and the only one whose full-text feed is reachable without a key, which is why six section feeds are carried.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_SANKEI_AFFAIRS|xml|any|media|news-article|japan,news,sankei,national,affairs|https://www.sankei.com|Sankei Shimbun RSS - affairs|産経新聞 RSS affairs|https://www.sankei.com/arc/outboundfeeds/rss/category/affairs/?outputType=xml|https://www.sankei.com/arc/outboundfeeds/rss/category/affairs/?outputType=xml|Sankei Shimbun's Arc outbound RSS for the affairs section, fetched with 58-100 items per read carrying title, description, pubDate and a guid. The link element is emitted as null/article/... by the upstream, so the record is keyed on the guid and the article path must be prefixed with the portal by the consumer. Sankei is one of the five national dailies and the only one whose full-text feed is reachable without a key, which is why six section feeds are carried.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_SANKEI_ECONOMY|xml|any|media|news-article|japan,news,sankei,national,economy|https://www.sankei.com|Sankei Shimbun RSS - economy|産経新聞 RSS economy|https://www.sankei.com/arc/outboundfeeds/rss/category/economy/?outputType=xml|https://www.sankei.com/arc/outboundfeeds/rss/category/economy/?outputType=xml|Sankei Shimbun's Arc outbound RSS for the economy section, fetched with 58-100 items per read carrying title, description, pubDate and a guid. The link element is emitted as null/article/... by the upstream, so the record is keyed on the guid and the article path must be prefixed with the portal by the consumer. Sankei is one of the five national dailies and the only one whose full-text feed is reachable without a key, which is why six section feeds are carried.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_SANKEI_POLITICS|xml|any|media|news-article|japan,news,sankei,national,politics|https://www.sankei.com|Sankei Shimbun RSS - politics|産経新聞 RSS politics|https://www.sankei.com/arc/outboundfeeds/rss/category/politics/?outputType=xml|https://www.sankei.com/arc/outboundfeeds/rss/category/politics/?outputType=xml|Sankei Shimbun's Arc outbound RSS for the politics section, fetched with 58-100 items per read carrying title, description, pubDate and a guid. The link element is emitted as null/article/... by the upstream, so the record is keyed on the guid and the article path must be prefixed with the portal by the consumer. Sankei is one of the five national dailies and the only one whose full-text feed is reachable without a key, which is why six section feeds are carried.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_SANKEI_WORLD|xml|any|media|news-article|japan,news,sankei,national,world|https://www.sankei.com|Sankei Shimbun RSS - world|産経新聞 RSS world|https://www.sankei.com/arc/outboundfeeds/rss/category/world/?outputType=xml|https://www.sankei.com/arc/outboundfeeds/rss/category/world/?outputType=xml|Sankei Shimbun's Arc outbound RSS for the world section, fetched with 58-100 items per read carrying title, description, pubDate and a guid. The link element is emitted as null/article/... by the upstream, so the record is keyed on the guid and the article path must be prefixed with the portal by the consumer. Sankei is one of the five national dailies and the only one whose full-text feed is reachable without a key, which is why six section feeds are carried.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_SANKEI_LIFE|xml|any|media|news-article|japan,news,sankei,national,life|https://www.sankei.com|Sankei Shimbun RSS - life|産経新聞 RSS life|https://www.sankei.com/arc/outboundfeeds/rss/category/life/?outputType=xml|https://www.sankei.com/arc/outboundfeeds/rss/category/life/?outputType=xml|Sankei Shimbun's Arc outbound RSS for the life section, fetched with 58-100 items per read carrying title, description, pubDate and a guid. The link element is emitted as null/article/... by the upstream, so the record is keyed on the guid and the article path must be prefixed with the portal by the consumer. Sankei is one of the five national dailies and the only one whose full-text feed is reachable without a key, which is why six section feeds are carried.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_GENDAI|xml|any|media|news-article|japan,media,kodansha,gendai,magazine|https://gendai.media|Gendai Business (Kodansha) feed|現代ビジネス|https://gendai.media/list/feed/rss|https://gendai.media/list/feed/rss|Kodansha's Gendai Business feed, 100 items per read with title, link, description and pubDate. The magazine specialises in long-form pieces naming executives, politicians and companies, which is a different register from the dailies.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_BUNSHUN|xml|any|media|news-article|japan,media,bunshun,magazine,scandal|https://bunshun.jp|Bunshun Online feed|文春オンライン|https://bunshun.jp/list/feed/rss|https://bunshun.jp/list/feed/rss|Bunshun Online's feed, 29 items per read with title, link and pubDate. Shukan Bunshun is the outlet that breaks most Japanese political and corporate scandals, so its online feed is where a named individual first surfaces.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_DAILYSHINCHO|xml|any|media|news-article|japan,media,shincho,magazine|https://www.dailyshincho.jp|Daily Shincho feed|デイリー新潮|https://www.dailyshincho.jp/feed/|https://www.dailyshincho.jp/feed/|Daily Shincho's WordPress feed, 10 items per read with title, link, pubDate and summary. Shukan Shincho is the other weekly whose investigative pieces name people and companies directly.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_TOYOKEIZAI|xml|any|business|news-article|japan,business,toyokeizai,economy|https://toyokeizai.net|Toyo Keizai Online feed|東洋経済オンライン|https://toyokeizai.net/list/feed/rss|https://toyokeizai.net/list/feed/rss|Toyo Keizai Online's feed, 20 items per read with title, link, description and pubDate. It is the leading Japanese business weekly online and its company rankings and executive interviews are frequently the only public source on mid-cap firms.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_ABEMA_TIMES|xml|any|media|news-article|japan,media,abema,tv,online|https://times.abema.tv|ABEMA Times feed|ABEMA TIMES|https://times.abema.tv/list/feed/rss|https://times.abema.tv/list/feed/rss|The feed of ABEMA's news arm, 20 items per read with title, link, description and pubDate. It carries transcribed segments of ABEMA's news programmes which quote guests and officials by name.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_JCAST|xml|any|media|news-article|japan,media,jcast,online|https://www.j-cast.com|J-CAST News index feed|J-CASTニュース|https://www.j-cast.com/index.xml|https://www.j-cast.com/index.xml|J-CAST's site-wide feed, 56 items per read with title, link, description and pubDate. J-CAST covers online reaction and corporate incidents in near real time and is often the first outlet to name a company in a social-media controversy.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_HUFFPOST_JP|xml|any|media|news-article|japan,media,huffpost,online|https://www.huffingtonpost.jp|HuffPost Japan feed|ハフポスト日本版|https://www.huffingtonpost.jp/feeds/index.xml|https://www.huffingtonpost.jp/feeds/index.xml|HuffPost Japan's feed, 30 items per read with title, HTML description and pubDate. It covers labour, gender and social-policy stories that the dailies underweight.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_MYNAVI_NEWS|xml|any|media|news-article|japan,media,mynavi,tech,lifestyle|https://news.mynavi.jp|Mynavi News feed|マイナビニュース|https://news.mynavi.jp/rss/index|https://news.mynavi.jp/rss/index|Mynavi News' feed, 51 items per read with title, link, description and pubDate. Mynavi publishes a very high volume of product, corporate and recruiting-market coverage.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_ASCII|xml|any|technology|news-article|japan,tech,ascii,it|https://ascii.jp|ASCII.jp feed|ASCII.jp|https://ascii.jp/rss.xml|https://ascii.jp/rss.xml|ASCII.jp's feed, 30 items per read with title, link and pubDate. It is the longest-running Japanese IT news brand and reports startups and product launches by company name.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_BUSINESSINSIDER_JP|xml|any|business|news-article|japan,business,businessinsider|https://www.businessinsider.jp|Business Insider Japan feed|Business Insider Japan|https://www.businessinsider.jp/feed/index.xml|https://www.businessinsider.jp/feed/index.xml|Business Insider Japan's feed, 20 items per read with title, link, description and pubDate. It covers startups, venture funding and executive moves in the Japanese market.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_WIRED_JP|xml|any|technology|news-article|japan,tech,wired,science|https://wired.jp|WIRED Japan feed|WIRED.jp|https://wired.jp/feed/rss|https://wired.jp/feed/rss|WIRED Japan's feed, 30 items per read with title, link, description and pubDate. The Japanese edition runs original reporting on Japanese technology companies and research institutions.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_GIZMODO_JP|xml|any|technology|news-article|japan,tech,gizmodo|https://www.gizmodo.jp|Gizmodo Japan feed|ギズモード・ジャパン|https://www.gizmodo.jp/feed/index.xml|https://www.gizmodo.jp/feed/index.xml|Gizmodo Japan's feed, 20 items per read with title, link and pubDate. Consumer-technology coverage that names Japanese manufacturers and their product recalls.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
JP25_JPMEDIA_LIFEHACKER_JP|xml|any|technology|news-article|japan,tech,lifehacker|https://www.lifehacker.jp|Lifehacker Japan feed|ライフハッカー・ジャパン|https://www.lifehacker.jp/feed/index.xml|https://www.lifehacker.jp/feed/index.xml|Lifehacker Japan's feed, 20 items per read with title, link and pubDate. Carried as a companion to the two Mediagene siblings above; the three share a CMS but not content.|interval=3600;array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate,date;link_keys=link;pagination_ok=the feed is the publisher's current window and carries no paging parameter
